cliente_sk,cliente_id,nombre_completo,edad,sexo,estado_civil,profesion,ingreso_mensual,ciudad,segmento_rfm,antiguedad_meses,fecha_registro,fecha_carga,prob_churn
240,240,Rosario Pardo,22,M,Conviviente,Arquitecto,3015.32,Lima,Clientes Leales,16,2025-02-06,2026-06-28 16:57:12.401188,0.28
241,241,Sandalio Fuertes,75,M,Casado,Médico,1123.82,Lima,Clientes Leales,54,2021-12-09,2026-06-28 16:57:12.401188,0.16
242,242,Salomón Sastre,34,M,Soltero,Abogado,1687.76,Huancayo,En Riesgo,78,2019-12-12,2026-06-28 16:57:12.401188,0.07
243,243,Viviana Gómez,49,F,Conviviente,Administrador,2447.92,Huancayo,Clientes Leales,26,2024-04-28,2026-06-28 16:57:12.401188,0.18
244,244,Rebeca Solera,57,F,Casado,Enfermero,3039.51,Lima,Clientes Leales,17,2025-01-13,2026-06-28 16:57:12.401188,0.89
245,245,Flavia Quevedo,48,F,Divorciado,Economista,879.91,Lima,Clientes Regulares,16,2025-01-30,2026-06-28 16:57:12.401188,0.07
246,246,Pili Solera,40,F,Viudo,Enfermero,1479.26,Lima,En Riesgo,91,2018-10-31,2026-06-28 16:57:12.401188,0.07
247,247,Roberto Godoy,21,M,Soltero,Economista,1359.72,Iquitos,En Riesgo,63,2021-03-21,2026-06-28 16:57:12.401188,0.06
248,248,Balduino Calvo,50,M,Viudo,Independiente,1221.7,Iquitos,Clientes Leales,39,2023-03-11,2026-06-28 16:57:12.401188,0.23
249,249,Emelina Girón,59,F,Conviviente,Abogado,5214.89,Lima,En Riesgo,58,2021-08-09,2026-06-28 16:57:12.401188,0.73
250,250,Alex Fuente,46,M,Conviviente,Administrador,2305.35,Lima,Clientes Leales,55,2021-11-07,2026-06-28 16:57:12.401188,0.77
251,251,Rebeca Navarrete,20,F,Viudo,Arquitecto,848.5,Cusco,Clientes Leales,6,2025-12-08,2026-06-28 16:57:12.401188,0.07
252,252,Hilda Cañete,57,F,Divorciado,Empresario,3136.04,Chiclayo,Clientes Regulares,52,2022-01-30,2026-06-28 16:57:12.401188,0.16
253,253,Eutropio Herrera,67,M,Divorciado,Médico,6459.41,Trujillo,Clientes Leales,10,2025-08-12,2026-06-28 16:57:12.401188,0.72
254,254,Maura Arregui,24,F,Divorciado,Docente,3359.27,Huancayo,Clientes Regulares,10,2025-08-10,2026-06-28 16:57:12.401188,0.79
255,255,Segismundo Garcia,56,M,Conviviente,Administrador,726.6,Lima,Campeones,57,2021-09-27,2026-06-28 16:57:12.401188,0.83
256,256,Nereida Gimeno,40,F,Casado,Economista,1352.16,Lima,Clientes Regulares,13,2025-05-11,2026-06-28 16:57:12.401188,0.76
257,257,Ana Abril,37,F,Casado,Administrador,3866.66,Huancayo,Clientes Regulares,51,2022-03-23,2026-06-28 16:57:12.401188,0.69
258,258,Gisela Benavente,51,F,Conviviente,Comerciante,1182.51,Lima,Clientes Leales,14,2025-03-31,2026-06-28 16:57:12.401188,0.14
259,259,Bernardo Estrada,41,M,Divorciado,Independiente,2359.7,Piura,Campeones,77,2020-01-09,2026-06-28 16:57:12.401188,0.21
260,260,Abilio Campoy,30,M,Soltero,Docente,2877.8,Lima,En Riesgo,83,2019-07-18,2026-06-28 16:57:12.401188,0.06
261,261,Maximiano Valera,50,M,Divorciado,Independiente,1036.75,Iquitos,Clientes Regulares,2,2026-04-14,2026-06-28 16:57:12.401188,0.01
262,262,Nando Simó,26,M,Casado,Abogado,1744.61,Iquitos,Clientes Regulares,51,2022-03-24,2026-06-28 16:57:12.401188,0.2
263,263,Rosario Pozuelo,69,F,Soltero,Empresario,500.0,Trujillo,,4,2026-02-01,2026-06-28 16:57:12.401188,0.19
264,264,Eugenia Alberdi,61,F,Viudo,Contador,977.86,Cusco,Clientes Leales,42,2022-12-25,2026-06-28 16:57:12.401188,0.88
265,265,Nando Rovira,33,M,Divorciado,Administrador,1553.8,Iquitos,Clientes Leales,38,2023-04-06,2026-06-28 16:57:12.401188,0.33
266,266,Dorotea Cabrero,46,F,Conviviente,Arquitecto,855.2,Chiclayo,Clientes Regulares,64,2021-02-28,2026-06-28 16:57:12.401188,0.08
267,267,Sergio Orozco,28,M,Divorciado,Ingeniero,4814.79,Huancayo,Clientes Regulares,20,2024-10-12,2026-06-28 16:57:12.401188,0.03
268,268,Ambrosio Jove,48,M,Conviviente,Médico,766.56,Arequipa,Clientes Leales,27,2024-03-21,2026-06-28 16:57:12.401188,0.83
269,269,Evelia Iglesia,23,F,Conviviente,Abogado,1388.49,Chiclayo,Clientes Regulares,65,2021-01-22,2026-06-28 16:57:12.401188,0.96
270,270,Carla Barroso,23,F,Soltero,Empresario,1955.58,Lima,Campeones,41,2023-01-22,2026-06-28 16:57:12.401188,0.27
271,271,Lalo Serra,43,M,Viudo,Médico,4293.1,Trujillo,Clientes Regulares,51,2022-03-12,2026-06-28 16:57:12.401188,0.11
272,272,Luís Puente,32,M,Divorciado,Independiente,763.94,Lima,En Riesgo,58,2021-07-29,2026-06-28 16:57:12.401188,0.19
273,273,Odalis Perera,26,F,Casado,Independiente,3633.31,Piura,Clientes Leales,63,2021-03-21,2026-06-28 16:57:12.401188,0.17
274,274,Pepe Cruz,46,M,Soltero,Docente,1819.18,Lima,Clientes Regulares,101,2018-01-22,2026-06-28 16:57:12.401188,0.11
275,275,Ani Benavides,71,F,Soltero,Independiente,1003.35,Arequipa,Clientes Leales,28,2024-02-26,2026-06-28 16:57:12.401188,0.45
276,276,José María Atienza,33,M,Casado,Empresario,2385.73,Huancayo,Clientes Leales,85,2019-05-15,2026-06-28 16:57:12.401188,0.4
277,277,Che Salgado,68,M,Soltero,Enfermero,2037.41,Iquitos,Clientes Leales,40,2023-02-16,2026-06-28 16:57:12.401188,0.06
278,278,Quique Arenas,51,M,Casado,Docente,1261.26,Chiclayo,Clientes Regulares,16,2025-02-01,2026-06-28 16:57:12.401188,0.3
279,279,Telmo Bustos,18,M,Conviviente,Empresario,1885.37,Lima,Clientes Leales,54,2021-12-16,2026-06-28 16:57:12.401188,0.05
280,280,Sarita Mayoral,60,F,Soltero,Arquitecto,1434.84,Cusco,Clientes Leales,90,2018-12-17,2026-06-28 16:57:12.401188,0.8
281,281,Leonardo Muro,50,M,Viudo,Enfermero,1935.48,Lima,Campeones,27,2024-03-19,2026-06-28 16:57:12.401188,0.16
282,282,Rosa María Cerdán,58,F,Soltero,Comerciante,2689.95,Lima,Clientes Regulares,51,2022-03-10,2026-06-28 16:57:12.401188,0.12
283,283,Joaquín Bellido,40,M,Conviviente,Técnico,4682.61,Trujillo,Clientes Regulares,3,2026-03-22,2026-06-28 16:57:12.401188,0.0
284,284,Florinda León,26,F,Casado,Independiente,860.33,Huancayo,En Riesgo,54,2021-12-14,2026-06-28 16:57:12.401188,0.23
285,285,Ovidio Olivares,47,M,Casado,Médico,6501.71,Piura,Campeones,37,2023-05-15,2026-06-28 16:57:12.401188,0.27
286,286,Telmo López,20,M,Casado,Ingeniero,560.45,Trujillo,Clientes Regulares,74,2020-04-05,2026-06-28 16:57:12.401188,0.19
287,287,Isidora Fernández,37,F,Divorciado,Ingeniero,1650.66,Huancayo,Clientes Regulares,48,2022-06-20,2026-06-28 16:57:12.401188,0.08
288,288,Rómulo Arnau,30,M,Divorciado,Docente,2573.42,Lima,Clientes Leales,53,2022-01-02,2026-06-28 16:57:12.401188,0.71
289,289,Ámbar Montero,69,F,Viudo,Empresario,2140.07,Trujillo,Clientes Regulares,43,2022-11-25,2026-06-28 16:57:12.401188,0.93
290,290,Ani Carbó,29,F,Divorciado,Independiente,1244.36,Cusco,Clientes Leales,8,2025-10-05,2026-06-28 16:57:12.401188,0.27
291,291,Flavia Barrio,35,F,Soltero,Empresario,1595.79,Iquitos,Clientes Leales,4,2026-02-26,2026-06-28 16:57:12.401188,0.07
292,292,Íngrid Frías,70,F,Divorciado,Médico,1345.07,Lima,Clientes Regulares,28,2024-02-13,2026-06-28 16:57:12.401188,0.01
293,293,Pili Priego,38,F,Viudo,Economista,1269.5,Chiclayo,Clientes Regulares,62,2021-04-25,2026-06-28 16:57:12.401188,0.09
294,294,Diana Campoy,28,F,Viudo,Ingeniero,3010.2,Trujillo,Clientes Regulares,42,2022-12-24,2026-06-28 16:57:12.401188,0.01
295,295,Santos Seguí,57,M,Soltero,Administrador,2239.95,Huancayo,En Riesgo,64,2021-01-29,2026-06-28 16:57:12.401188,0.74
296,296,Héctor Domingo,43,M,Soltero,Abogado,1193.03,Iquitos,Clientes Regulares,32,2023-10-03,2026-06-28 16:57:12.401188,0.19
297,297,Ramiro Almansa,61,M,Soltero,Contador,3101.87,Huancayo,Clientes Leales,97,2018-05-23,2026-06-28 16:57:12.401188,0.17
298,298,Felix Vigil,41,M,Conviviente,Abogado,2174.12,Huancayo,,50,2022-04-18,2026-06-28 16:57:12.401188,1.0
299,299,Emelina Saavedra,46,F,Soltero,Economista,2944.57,Lima,Clientes Leales,51,2022-03-04,2026-06-28 16:57:12.401188,0.6
300,300,Asunción Barros,51,F,Divorciado,Contador,2638.0,Lima,Clientes Leales,48,2022-06-19,2026-06-28 16:57:12.401188,0.74
301,301,Roxana Catalán,19,F,Conviviente,Médico,1099.49,Arequipa,Clientes Leales,34,2023-08-07,2026-06-28 16:57:12.401188,0.23
302,302,Salomé Ayuso,67,F,Casado,Economista,1291.93,Arequipa,Clientes Leales,7,2025-11-23,2026-06-28 16:57:12.401188,0.09
303,303,José Mari Gárate,62,M,Casado,Médico,2830.97,Piura,Clientes Regulares,74,2020-03-30,2026-06-28 16:57:12.401188,0.07
304,304,María Belén Seco,29,F,Divorciado,Técnico,2607.7,Lima,En Riesgo,90,2018-12-26,2026-06-28 16:57:12.401188,0.08
305,305,Marianela Mendoza,53,F,Casado,Técnico,1785.51,Huancayo,Campeones,62,2021-04-04,2026-06-28 16:57:12.401188,0.86
306,306,Camilo Montenegro,29,M,Soltero,Contador,1939.91,Lima,Clientes Regulares,33,2023-09-15,2026-06-28 16:57:12.401188,0.03
307,307,Úrsula Cánovas,33,F,Conviviente,Economista,3891.69,Trujillo,Clientes Regulares,98,2018-04-18,2026-06-28 16:57:12.401188,0.82
308,308,Iván Hoz,47,M,Soltero,Docente,1267.82,Chiclayo,Clientes Regulares,84,2019-06-16,2026-06-28 16:57:12.401188,0.1
309,309,Adelina Garriga,63,F,Viudo,Economista,2510.55,Lima,Clientes Leales,31,2023-11-24,2026-06-28 16:57:12.401188,0.63
310,310,Jeremías Verdú,26,M,Viudo,Enfermero,1601.48,Huancayo,Clientes Regulares,15,2025-03-16,2026-06-28 16:57:12.401188,0.66
311,311,Nacio Isern,51,M,Casado,Empresario,1586.67,Cusco,En Riesgo,84,2019-06-10,2026-06-28 16:57:12.401188,0.12
312,312,Augusto Barrios,73,M,Divorciado,Abogado,3495.62,Lima,Clientes Regulares,85,2019-05-24,2026-06-28 16:57:12.401188,0.63
313,313,Leire Palma,38,F,Conviviente,Docente,2966.83,Lima,Clientes Regulares,71,2020-07-12,2026-06-28 16:57:12.401188,0.83
314,314,Teodora Adadia,34,F,Casado,Administrador,2945.71,Arequipa,Clientes Leales,16,2025-02-14,2026-06-28 16:57:12.401188,0.75
315,315,Fausto Cabanillas,57,M,Conviviente,Economista,3957.18,Lima,Campeones,89,2019-01-18,2026-06-28 16:57:12.401188,0.23
316,316,Ale Sureda,28,F,Conviviente,Ingeniero,1830.97,Lima,Clientes Regulares,17,2025-01-01,2026-06-28 16:57:12.401188,0.38
317,317,Esmeralda Cuevas,23,F,Casado,Independiente,2722.14,Iquitos,Clientes Leales,15,2025-03-12,2026-06-28 16:57:12.401188,0.74
318,318,Anselmo Tomas,44,M,Viudo,Administrador,1500.93,Cusco,Clientes Regulares,15,2025-03-02,2026-06-28 16:57:12.401188,0.11
319,319,Florencia Díez,36,F,Casado,Independiente,2196.24,Huancayo,Clientes Leales,61,2021-05-22,2026-06-28 16:57:12.401188,0.88
320,320,Curro Pi,43,M,Soltero,Abogado,1672.23,Piura,Clientes Regulares,40,2023-02-01,2026-06-28 16:57:12.401188,0.14
321,321,Fausto Valencia,44,M,Divorciado,Economista,1916.39,Lima,Clientes Regulares,39,2023-03-18,2026-06-28 16:57:12.401188,0.63
322,322,María Luisa Boada,38,F,Viudo,Abogado,2584.0,Trujillo,Clientes Regulares,3,2026-03-27,2026-06-28 16:57:12.401188,0.05
323,323,Amparo Vives,50,F,Casado,Enfermero,1106.62,Lima,Clientes Regulares,87,2019-03-11,2026-06-28 16:57:12.401188,0.09
324,324,Félix Ródenas,35,M,Soltero,Ingeniero,6345.06,Arequipa,Clientes Regulares,68,2020-10-12,2026-06-28 16:57:12.401188,0.26
325,325,Cesar Parra,42,M,Casado,Comerciante,988.7,Iquitos,Clientes Regulares,45,2022-09-09,2026-06-28 16:57:12.401188,0.04
326,326,Hernando Morante,64,M,Viudo,Arquitecto,872.61,Piura,Clientes Regulares,76,2020-02-17,2026-06-28 16:57:12.401188,0.13
327,327,Roldán Vilar,49,M,Soltero,Empresario,3622.31,Cusco,Clientes Regulares,34,2023-07-31,2026-06-28 16:57:12.401188,0.0
328,328,Natalia Osorio,47,F,Soltero,Ingeniero,2907.35,Arequipa,Clientes Regulares,72,2020-05-31,2026-06-28 16:57:12.401188,0.66
329,329,Dionisia Estrada,49,F,Divorciado,Arquitecto,2629.3,Lima,Clientes Regulares,13,2025-05-03,2026-06-28 16:57:12.401188,0.25
330,330,Román Arcos,72,M,Divorciado,Técnico,2635.97,Trujillo,Clientes Regulares,43,2022-11-01,2026-06-28 16:57:12.401188,0.31
331,331,Américo Torrecilla,66,M,Viudo,Ingeniero,1794.81,Iquitos,En Riesgo,52,2022-02-07,2026-06-28 16:57:12.401188,0.35
332,332,Trini Tello,53,F,Soltero,Empresario,1055.37,Cusco,Clientes Leales,53,2022-01-24,2026-06-28 16:57:12.401188,0.14
333,333,Silvio Aroca,46,M,Casado,Médico,1892.18,Chiclayo,Clientes Regulares,64,2021-02-19,2026-06-28 16:57:12.401188,0.11
334,334,Sarita Amo,41,F,Casado,Contador,1204.36,Iquitos,Clientes Leales,26,2024-04-03,2026-06-28 16:57:12.401188,0.44
335,335,Ruperto Cerro,50,M,Soltero,Ingeniero,3245.65,Lima,En Riesgo,34,2023-08-11,2026-06-28 16:57:12.401188,0.02
336,336,Remedios Romeu,63,F,Casado,Economista,1655.35,Cusco,Clientes Leales,38,2023-04-25,2026-06-28 16:57:12.401188,0.84
337,337,Paola Falcón,26,F,Casado,Empresario,1101.8,Iquitos,Clientes Regulares,19,2024-11-16,2026-06-28 16:57:12.401188,0.75
338,338,Reyes Montenegro,65,F,Conviviente,Arquitecto,1490.95,Cusco,Clientes Leales,22,2024-08-28,2026-06-28 16:57:12.401188,0.69
339,339,Armida Tejedor,49,F,Viudo,Ingeniero,2316.38,Trujillo,Clientes Regulares,26,2024-04-24,2026-06-28 16:57:12.401188,0.07
340,340,María Fernanda Carro,39,F,Conviviente,Docente,1289.18,Huancayo,En Riesgo,87,2019-03-25,2026-06-28 16:57:12.401188,0.09
341,341,Ariel Tomas,19,F,Conviviente,Economista,1103.97,Lima,En Riesgo,38,2023-04-28,2026-06-28 16:57:12.401188,0.79
342,342,Aitana Pozuelo,64,F,Casado,Arquitecto,2092.7,Huancayo,Clientes Regulares,23,2024-07-18,2026-06-28 16:57:12.401188,0.06
343,343,Adrián Andrés,64,M,Casado,Ingeniero,2094.31,Iquitos,Campeones,50,2022-04-07,2026-06-28 16:57:12.401188,0.44
344,344,Mateo Piquer,62,M,Viudo,Comerciante,1333.86,Chiclayo,En Riesgo,76,2020-02-21,2026-06-28 16:57:12.401188,0.0
345,345,Íñigo Ríos,27,M,Viudo,Arquitecto,1362.91,Iquitos,Clientes Regulares,8,2025-09-29,2026-06-28 16:57:12.401188,0.01
346,346,Lucio Ballester,48,M,Conviviente,Contador,2078.14,Cusco,Clientes Leales,6,2025-11-30,2026-06-28 16:57:12.401188,0.1
347,347,Ximena Villegas,38,F,Divorciado,Abogado,758.35,Piura,Clientes Leales,37,2023-05-14,2026-06-28 16:57:12.401188,0.12
348,348,María Carmen Alegria,52,F,Divorciado,Economista,777.06,Piura,Clientes Leales,28,2024-02-16,2026-06-28 16:57:12.401188,0.29
349,349,Eva Barberá,30,F,Casado,Docente,1174.89,Arequipa,Clientes Leales,64,2021-02-16,2026-06-28 16:57:12.401188,0.09
350,350,Lidia Pinilla,63,F,Divorciado,Enfermero,1590.7,Trujillo,Clientes Regulares,9,2025-09-28,2026-06-28 16:57:12.401188,0.09
351,351,Carlito Cuesta,53,M,Conviviente,Administrador,2178.83,Cusco,Clientes Leales,63,2021-03-24,2026-06-28 16:57:12.401188,0.17
352,352,Virgilio Tejedor,42,M,Divorciado,Ingeniero,4381.79,Arequipa,Clientes Leales,55,2021-11-14,2026-06-28 16:57:12.401188,0.21
353,353,Montserrat Burgos,63,F,Divorciado,Técnico,3024.79,Piura,Clientes Leales,55,2021-11-19,2026-06-28 16:57:12.401188,0.11
354,354,Marita Blazquez,31,F,Conviviente,Técnico,1642.6,Arequipa,Clientes Regulares,29,2024-01-16,2026-06-28 16:57:12.401188,0.21
355,355,Jesús Piquer,26,M,Casado,Ingeniero,1787.53,Huancayo,Clientes Regulares,19,2024-11-26,2026-06-28 16:57:12.401188,0.83
356,356,Flavio Goñi,75,M,Soltero,Médico,990.77,Chiclayo,Clientes Regulares,71,2020-07-13,2026-06-28 16:57:12.401188,0.06
357,357,Jeremías Campo,39,M,Soltero,Arquitecto,1788.07,Lima,Clientes Regulares,88,2019-02-16,2026-06-28 16:57:12.401188,0.05
358,358,Olalla Sureda,44,F,Casado,Independiente,1520.52,Arequipa,Clientes Regulares,37,2023-05-03,2026-06-28 16:57:12.401188,0.04
359,359,Arturo Amor,38,M,Soltero,Administrador,2194.33,Iquitos,Campeones,14,2025-03-30,2026-06-28 16:57:12.401188,0.07
360,360,Gabino Galan,32,M,Casado,Empresario,1100.66,Lima,Clientes Regulares,2,2026-04-14,2026-06-28 16:57:12.401188,0.03
361,361,Marino Echeverría,20,M,Divorciado,Ingeniero,2469.1,Lima,Clientes Leales,35,2023-07-23,2026-06-28 16:57:12.401188,0.88
362,362,Ildefonso Ocaña,37,M,Divorciado,Docente,4535.29,Piura,Clientes Leales,20,2024-10-04,2026-06-28 16:57:12.401188,0.13
363,363,María Dolores Alsina,59,F,Casado,Arquitecto,1693.82,Piura,Clientes Leales,31,2023-11-18,2026-06-28 16:57:12.401188,0.25
364,364,Valeria Barriga,35,F,Casado,Técnico,2300.83,Piura,Clientes Leales,86,2019-04-07,2026-06-28 16:57:12.401188,0.26
365,365,Edu Cadenas,59,M,Soltero,Técnico,2735.55,Trujillo,Clientes Leales,5,2026-01-22,2026-06-28 16:57:12.401188,0.14
366,366,Severiano Plana,68,M,Casado,Economista,1421.22,Huancayo,Clientes Regulares,25,2024-05-14,2026-06-28 16:57:12.401188,0.17
367,367,Elena Cabezas,75,F,Soltero,Empresario,2068.24,Huancayo,Clientes Regulares,44,2022-10-18,2026-06-28 16:57:12.401188,0.06
368,368,Febe Abellán,24,F,Divorciado,Contador,1821.75,Lima,Clientes Leales,82,2019-07-30,2026-06-28 16:57:12.401188,0.13
369,369,Nieves Arnau,34,F,Divorciado,Comerciante,1917.17,Arequipa,,70,2020-08-22,2026-06-28 16:57:12.401188,1.0
370,370,Coral Aragón,55,F,Divorciado,Técnico,1137.05,Lima,En Riesgo,100,2018-02-16,2026-06-28 16:57:12.401188,0.05
371,371,Priscila Escamilla,21,F,Divorciado,Abogado,1834.83,Chiclayo,Clientes Regulares,85,2019-04-30,2026-06-28 16:57:12.401188,0.09
372,372,Jordana Llabrés,61,F,Soltero,Administrador,2437.67,Arequipa,Clientes Leales,7,2025-11-21,2026-06-28 16:57:12.401188,0.07
373,373,Bonifacio Nicolás,41,M,Casado,Enfermero,4318.6,Lima,Campeones,72,2020-06-23,2026-06-28 16:57:12.401188,0.81
374,374,Laura Múgica,47,F,Conviviente,Enfermero,3214.94,Cusco,Clientes Leales,51,2022-03-11,2026-06-28 16:57:12.401188,0.07
375,375,Fermín Uría,69,M,Conviviente,Independiente,6580.79,Lima,Clientes Leales,72,2020-06-13,2026-06-28 16:57:12.401188,0.09
376,376,Juana Padilla,51,F,Soltero,Economista,1140.92,Lima,Clientes Leales,30,2023-12-04,2026-06-28 16:57:12.401188,0.84
377,377,Emigdio Larrea,21,M,Conviviente,Arquitecto,3051.51,Lima,Clientes Regulares,33,2023-09-02,2026-06-28 16:57:12.401188,0.15
378,378,Ángeles Iglesias,28,F,Soltero,Administrador,2018.29,Lima,Clientes Leales,31,2023-11-02,2026-06-28 16:57:12.401188,0.74
379,379,Fabián Niño,63,M,Conviviente,Enfermero,6726.98,Lima,Clientes Regulares,36,2023-06-26,2026-06-28 16:57:12.401188,0.05
380,380,Lilia Raya,47,F,Viudo,Economista,1113.23,Lima,Campeones,32,2023-10-04,2026-06-28 16:57:12.401188,0.81
381,381,Lucía Bilbao,53,F,Soltero,Empresario,1092.44,Arequipa,Clientes Regulares,11,2025-07-18,2026-06-28 16:57:12.401188,0.85
382,382,Jose Manuel Jaume,69,M,Conviviente,Médico,1261.89,Lima,Clientes Leales,1,2026-05-13,2026-06-28 16:57:12.401188,0.03
383,383,Albano Porta,45,M,Conviviente,Ingeniero,505.56,Lima,Campeones,7,2025-11-08,2026-06-28 16:57:12.401188,0.07
384,384,Luz Sedano,48,F,Casado,Independiente,1318.89,Lima,En Riesgo,63,2021-03-21,2026-06-28 16:57:12.401188,0.11
385,385,Juliana Sedano,67,F,Divorciado,Empresario,1146.56,Piura,Clientes Regulares,3,2026-03-07,2026-06-28 16:57:12.401188,0.02
386,386,Gonzalo Iriarte,73,M,Conviviente,Abogado,1978.78,Huancayo,Clientes Regulares,51,2022-03-19,2026-06-28 16:57:12.401188,0.11
387,387,Juan Manuel Prats,73,M,Conviviente,Empresario,2219.54,Cusco,Clientes Regulares,85,2019-05-01,2026-06-28 16:57:12.401188,0.06
388,388,Ambrosio Valbuena,26,M,Divorciado,Enfermero,5573.08,Huancayo,Clientes Regulares,101,2018-01-15,2026-06-28 16:57:12.401188,0.48
389,389,Hortensia Marqués,64,F,Casado,Contador,3197.91,Piura,En Riesgo,44,2022-10-04,2026-06-28 16:57:12.401188,0.02
390,390,Édgar Verdú,40,M,Soltero,Ingeniero,1279.03,Huancayo,Clientes Regulares,64,2021-02-03,2026-06-28 16:57:12.401188,0.16
391,391,Paco Jerez,44,M,Casado,Médico,1054.64,Lima,Clientes Regulares,99,2018-03-06,2026-06-28 16:57:12.401188,0.01
392,392,Jorge Flor,56,M,Casado,Técnico,2428.8,Lima,Clientes Regulares,41,2023-01-03,2026-06-28 16:57:12.401188,0.06
393,393,Celestino Blasco,43,M,Soltero,Abogado,818.82,Cusco,Campeones,70,2020-08-17,2026-06-28 16:57:12.401188,0.81
394,394,Soraya Serra,36,F,Conviviente,Economista,5425.55,Huancayo,Clientes Leales,3,2026-03-16,2026-06-28 16:57:12.401188,0.02
395,395,Lidia Tena,70,F,Casado,Administrador,3668.96,Cusco,Clientes Regulares,70,2020-08-28,2026-06-28 16:57:12.401188,0.1
396,396,Tecla Macías,32,F,Soltero,Arquitecto,1364.43,Iquitos,En Riesgo,61,2021-05-15,2026-06-28 16:57:12.401188,0.01
397,397,Micaela Daza,74,F,Conviviente,Enfermero,646.85,Lima,Clientes Leales,17,2025-01-08,2026-06-28 16:57:12.401188,0.05
398,398,Esther Codina,40,F,Conviviente,Comerciante,4073.77,Chiclayo,Clientes Regulares,11,2025-07-12,2026-06-28 16:57:12.401188,0.94
399,399,Dominga Fuertes,44,F,Casado,Independiente,1687.96,Cusco,Clientes Regulares,61,2021-05-13,2026-06-28 16:57:12.401188,0.07
400,400,Saturnina Maestre,48,F,Casado,Independiente,3799.75,Piura,Clientes Regulares,71,2020-07-12,2026-06-28 16:57:12.401188,0.04
401,401,Jennifer Bejarano,21,F,Conviviente,Arquitecto,694.61,Lima,Clientes Regulares,46,2022-08-18,2026-06-28 16:57:12.401188,0.84
402,402,Sigfrido Manrique,42,M,Divorciado,Administrador,1261.9,Lima,Clientes Regulares,67,2020-11-10,2026-06-28 16:57:12.401188,0.87
403,403,Albino Alcalá,46,M,Soltero,Docente,1813.74,Chiclayo,,89,2019-01-14,2026-06-28 16:57:12.401188,1.0
404,404,Melchor Puerta,61,M,Soltero,Contador,1859.73,Iquitos,Clientes Regulares,20,2024-10-05,2026-06-28 16:57:12.401188,0.93
405,405,Felipe Álamo,64,M,Viudo,Contador,1380.17,Trujillo,Campeones,26,2024-04-08,2026-06-28 16:57:12.401188,0.1
406,406,Maximiliano Águila,36,M,Soltero,Técnico,2627.29,Piura,Clientes Leales,73,2020-05-17,2026-06-28 16:57:12.401188,0.05
407,407,Adalberto Blanca,33,M,Viudo,Contador,952.82,Cusco,Clientes Regulares,20,2024-10-11,2026-06-28 16:57:12.401188,0.02
408,408,Josefa Peiró,38,F,Conviviente,Administrador,1660.0,Trujillo,Clientes Regulares,50,2022-04-09,2026-06-28 16:57:12.401188,0.44
409,409,Alejandra Vilanova,37,F,Viudo,Médico,1943.37,Piura,Clientes Leales,53,2022-01-13,2026-06-28 16:57:12.401188,0.08
410,410,Candelaria Pellicer,66,F,Divorciado,Empresario,2461.84,Lima,Clientes Leales,74,2020-04-12,2026-06-28 16:57:12.401188,0.24
411,411,Sandalio Garcés,54,M,Soltero,Docente,2771.01,Cusco,Campeones,2,2026-04-25,2026-06-28 16:57:12.401188,0.11
412,412,Pascuala Bastida,55,F,Divorciado,Abogado,920.77,Lima,Clientes Leales,5,2026-01-28,2026-06-28 16:57:12.401188,0.17
413,413,Lino Aragonés,39,M,Viudo,Arquitecto,720.2,Huancayo,Clientes Regulares,50,2022-04-05,2026-06-28 16:57:12.401188,0.9
414,414,Ana Macias,61,F,Viudo,Enfermero,3891.72,Lima,Clientes Regulares,67,2020-11-20,2026-06-28 16:57:12.401188,0.15
415,415,Evaristo Alsina,64,M,Conviviente,Enfermero,2207.0,Lima,Clientes Leales,79,2019-11-25,2026-06-28 16:57:12.401188,0.79
416,416,Régulo Hoz,74,M,Conviviente,Ingeniero,1153.91,Lima,Campeones,15,2025-03-13,2026-06-28 16:57:12.401188,0.78
417,417,Américo Tur,70,M,Viudo,Abogado,4585.67,Huancayo,Clientes Regulares,95,2018-07-18,2026-06-28 16:57:12.401188,0.09
